2025-05-11 10:40:55.131 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-05-11 13:00:28.884 [main] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1746939628878_127.0.0.1_61908
2025-05-11 13:00:28.885 [main] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-05-11 13:00:28.885 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Notify connected event to listeners.
2025-05-11 13:00:28.885 [main] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$438/0x0000019713425b88
2025-05-11 13:00:28.885 [com.alibaba.nacos.client.remote.worker.0] INFO  com.alibaba.nacos.client.naming - Grpc connection connect
2025-05-11 13:00:28.886 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] public registering service xym-cloud-gateway with instance Instance{instanceId='null', ip='10.20.118.174', port=8030, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={management.endpoints.web.base-path=/actuator, IPv6=null, preserved.register.source=SPRING_CLOUD}}
2025-05-11 13:00:28.895 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP xym-cloud-gateway 10.20.118.174:8030 register finished
2025-05-11 13:00:28.953 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-gateway, group:DEFAULT_GROUP, clusters: 
2025-05-11 13:00:28.953 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-user, group:DEFAULT_GROUP, clusters: 
2025-05-11 13:00:28.953 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-iot, group:DEFAULT_GROUP, clusters: 
2025-05-11 13:00:28.953 [boundedElastic-6] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-user, group:DEFAULT_GROUP, cluster: 
2025-05-11 13:00:28.953 [boundedElastic-7] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-iot, group:DEFAULT_GROUP, cluster: 
2025-05-11 13:00:28.953 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-gateway, group:DEFAULT_GROUP, clusters: 
2025-05-11 13:00:28.953 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-gateway, group:DEFAULT_GROUP, cluster: 
2025-05-11 13:00:28.953 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-gateway, group:DEFAULT_GROUP, cluster: 
2025-05-11 13:00:28.953 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-user, group:DEFAULT_GROUP, clusters: 
2025-05-11 13:00:28.953 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-iot, group:DEFAULT_GROUP, clusters: 
2025-05-11 13:00:28.953 [boundedElastic-1] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 13:00:28.953 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-user, group:DEFAULT_GROUP, cluster: 
2025-05-11 13:00:28.953 [boundedElastic-1] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 13:00:28.953 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xym-cloud-content, group:DEFAULT_GROUP, clusters: 
2025-05-11 13:00:28.953 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-iot, group:DEFAULT_GROUP, cluster: 
2025-05-11 13:00:28.953 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:xym-cloud-content, group:DEFAULT_GROUP, cluster: 
2025-05-11 13:00:28.971 [boundedElastic-1] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xym-cloud-content -> [{"instanceId":"10.20.118.174#8031#DEFAULT#DEFAULT_GROUP@@xym-cloud-content","ip":"10.20.118.174","port":8031,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.971 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xym-cloud-user -> [{"instanceId":"10.20.118.174#8032#DEFAULT#DEFAULT_GROUP@@xym-cloud-user","ip":"10.20.118.174","port":8032,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-user","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.971 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xym-cloud-content -> [{"instanceId":"10.20.118.174#8031#DEFAULT#DEFAULT_GROUP@@xym-cloud-content","ip":"10.20.118.174","port":8031,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.971 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xym-cloud-gateway -> [{"instanceId":"10.20.118.174#8030#DEFAULT#DEFAULT_GROUP@@xym-cloud-gateway","ip":"10.20.118.174","port":8030,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.971 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xym-cloud-iot -> [{"instanceId":"10.20.118.174#8083#DEFAULT#DEFAULT_GROUP@@xym-cloud-iot","ip":"10.20.118.174","port":8083,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-iot","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.981 [boundedElastic-8] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-iot -> [{"instanceId":"10.20.118.174#8083#DEFAULT#DEFAULT_GROUP@@xym-cloud-iot","ip":"10.20.118.174","port":8083,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-iot","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.982 [boundedElastic-5] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-user -> [{"instanceId":"10.20.118.174#8032#DEFAULT#DEFAULT_GROUP@@xym-cloud-user","ip":"10.20.118.174","port":8032,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-user","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.982 [boundedElastic-1] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-content -> [{"instanceId":"10.20.118.174#8031#DEFAULT#DEFAULT_GROUP@@xym-cloud-content","ip":"10.20.118.174","port":8031,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.983 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-gateway -> [{"instanceId":"10.20.118.174#8030#DEFAULT#DEFAULT_GROUP@@xym-cloud-gateway","ip":"10.20.118.174","port":8030,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:28.983 [boundedElastic-9] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xym-cloud-content -> [{"instanceId":"10.20.118.174#8031#DEFAULT#DEFAULT_GROUP@@xym-cloud-content","ip":"10.20.118.174","port":8031,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xym-cloud-content","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-05-11 13:00:29.056 [main] INFO  c.a.c.n.discovery.NacosDiscoveryHeartBeatPublisher - Start nacos heartBeat task scheduler.
2025-05-11 13:00:29.087 [main] INFO  top.xym.config.GatewayApplication - Started GatewayApplication in 6.803 seconds (process running for 7.95)
2025-05-11 13:00:29.095 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - config listener notify warn timeout millis use default 60000 millis 
2025-05-11 13:00:29.095 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - nacos.cache.data.init.snapshot = true 
2025-05-11 13:00:29.097 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] datasource.yaml+DEFAULT_GROUP
2025-05-11 13:00:29.098 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=datasource.yaml, group=DEFAULT_GROUP, cnt=1
2025-05-11 13:00:29.098 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=datasource.yaml, group=DEFAULT_GROUP
2025-05-11 13:00:29.100 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] common.yaml+DEFAULT_GROUP
2025-05-11 13:00:29.100 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=common.yaml, group=DEFAULT_GROUP, cnt=1
2025-05-11 13:00:29.100 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=common.yaml, group=DEFAULT_GROUP
2025-05-11 13:00:29.468 [nacos-grpc-client-executor-127.0.0.1-24] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Receive server push request, request = NotifySubscriberRequest, requestId = 3
2025-05-11 13:00:29.469 [nacos-grpc-client-executor-127.0.0.1-24] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Ack server push request, request = NotifySubscriberRequest, requestId = 3
2025-05-11 13:00:29.574 [nacos-grpc-client-executor-127.0.0.1-28] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Receive server push request, request = NotifySubscriberRequest, requestId = 5
2025-05-11 13:00:29.574 [nacos-grpc-client-executor-127.0.0.1-28] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Ack server push request, request = NotifySubscriberRequest, requestId = 5
2025-05-11 13:00:29.576 [nacos-grpc-client-executor-127.0.0.1-29] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Receive server push request, request = NotifySubscriberRequest, requestId = 6
2025-05-11 13:00:29.577 [nacos-grpc-client-executor-127.0.0.1-29] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Ack server push request, request = NotifySubscriberRequest, requestId = 6
2025-05-11 13:00:29.580 [nacos-grpc-client-executor-127.0.0.1-30] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Receive server push request, request = NotifySubscriberRequest, requestId = 4
2025-05-11 13:00:29.580 [nacos-grpc-client-executor-127.0.0.1-30] INFO  com.alibaba.nacos.common.remote.client - [6922075f-8352-46e7-957c-d81f54dde7ba] Ack server push request, request = NotifySubscriberRequest, requestId = 4
2025-05-11 13:00:35.330 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2025-05-11 13:00:35.331 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] public deregistering service xym-cloud-user with instance: Instance{instanceId='null', ip='10.20.118.174', port=8032, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
2025-05-11 13:00:35.336 [SpringApplicationShutdownHook] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2025-05-11 13:00:35.337 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2025-05-11 13:00:35.337 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2025-05-11 13:00:35.338 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2025-05-11 13:00:35.338 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2025-05-11 13:00:35.338 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2025-05-11 13:00:35.338 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2025-05-11 13:00:35.338 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2025-05-11 13:00:35.338 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2025-05-11 13:00:35.338 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2025-05-11 13:00:35.338 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2025-05-11 13:00:35.339 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2025-05-11 13:00:35.339 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown naming grpc client proxy for  uuid->1b0bf317-a4df-4ff0-adfe-4f5620ecdbd2
2025-05-11 13:00:35.339 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@552458a5[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 121]
2025-05-11 13:00:35.339 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2025-05-11 13:00:35.339 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@5dccb576[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2025-05-11 13:00:35.339 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.common.remote.client - Close current connection 1746939269864_127.0.0.1_49760
2025-05-11 13:00:35.340 [nacos-grpc-client-executor-127.0.0.1-93] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - [1746939269864_127.0.0.1_49760]Ignore complete event,isRunning:false,isAbandon=false
2025-05-11 13:00:35.347 [SpringApplicationShutdownHook] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@fafc5a7[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 94]
2025-05-11 13:00:35.347 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - shutdown and remove naming rpc client  for uuid ->1b0bf317-a4df-4ff0-adfe-4f5620ecdbd2
